3093 3145 52 2 234318 0.005940 0.000865 -0.001130 -181.347321 -50.977932 125.254814
3093 3145 52 2 221098 0.005918 0.000101 -0.000845 -220.565552 -38.897766 73.683273
3093 3145 52 2 216931 0.005695 0.000077 -0.000648 -222.833496 -30.878166 96.237381
3093 3145 52 2 739343 0.005874 0.000314 -0.001192 -179.093994 9.024464 117.866524
3093 3145 52 2 791564 0.006199 0.000323 -0.001354 -182.863129 8.165731 124.299591
3093 3145 52 2 758231 0.006425 0.000454 -0.001360 -147.764648 8.069679 16.216499
3093 3145 52 2 721865 0.006492 0.000923 -0.001259 -164.468536 2.325717 17.114059
3299 3425 126 4 123094 0.005649 0.000921 0.000925 -196.166504 -65.242722 -107.779755
3299 3425 126 4 174590 0.006981 0.000328 0.000648 -206.539200 -40.074295 -92.156105
3299 3425 126 4 108850 0.006423 -0.001217 0.001114 -182.597565 5.379683 -83.151749
3299 3425 126 4 172671 0.005897 -0.000334 0.001384 -196.702332 -30.336958 -133.505905
3299 3425 126 4 196313 0.005810 -0.000275 0.001393 -189.592514 -24.575558 -110.936859
3299 3425 126 4 191781 0.006007 -0.001248 0.001282 -206.696548 6.998189 -123.529602
3299 3425 126 4 181914 0.006754 -0.001388 0.001375 -174.830902 8.723061 -100.344803
3299 3425 126 4 100438 0.006400 0.000945 0.000959 -197.355133 -61.231766 -112.813850
3299 3425 126 4 175314 0.005998 0.000178 0.001284 -222.101532 -47.574860 -99.086212
3299 3425 126 4 155498 0.006188 0.000118 0.001328 -194.921844 -45.570637 -128.734085
3299 3425 126 4 125376 0.007754 -0.000366 0.001263 -151.568481 -14.837381 -61.682045
3299 3425 126 4 124915 0.007612 -0.000724 0.001338 -158.720001 -8.875754 -76.164124
3299 3425 126 4 127342 0.006030 0.000913 0.000985 -203.473999 -65.305626 -123.519363
3299 3425 126 4 148934 0.005777 0.000155 0.000794 -223.076660 -42.481850 -126.470657
3299 3425 126 4 150968 0.005725 0.000113 0.000577 -230.637543 -41.287346 -123.721817
3299 3425 126 4 154808 0.005658 -0.000132 0.000913 -212.851776 -27.590967 -129.148712
3299 3425 126 4 138878 0.005943 -0.000354 0.000417 -233.731171 -20.787899 -111.392914
3299 3425 126 4 117432 0.006037 0.000170 0.001126 -211.308563 -42.326611 -119.254410
3299 3425 126 4 114231 0.006075 0.000066 0.000977 -210.185394 -36.269188 -125.947289
3299 3425 126 4 171517 0.005672 0.000148 0.000730 -231.521423 -47.331436 -110.938942
3299 3425 126 4 160906 0.005961 -0.000222 0.000598 -226.628601 -26.138744 -118.067947
3299 3425 126 4 196132 0.005722 0.000030 0.000620 -230.177399 -37.908127 -124.498749
3299 3425 126 4 188281 0.005805 0.000022 0.001083 -211.006104 -35.784454 -126.268875
3299 3425 126 4 116704 0.006069 -0.000148 0.000680 -212.722382 -25.089630 -108.988922
3299 3425 126 4 185876 0.005657 0.000212 0.001090 -218.889160 -46.936050 -129.897400
3299 3425 126 4 114267 0.005817 -0.000107 0.000755 -225.510559 -32.551163 -123.710373
3299 3425 126 4 107167 0.006582 -0.000451 0.000747 -214.500854 -18.279306 -107.937729
3299 3425 126 4 100908 0.006434 -0.000183 0.000556 -213.956573 -23.490749 -96.298012
3299 3425 126 4 136265 0.006118 -0.000553 0.000618 -217.376083 -11.936428 -111.811462
3299 3425 126 4 109119 0.006226 -0.000591 0.001064 -209.136887 -14.264816 -118.226616
3299 3425 126 4 119469 0.005728 -0.000724 0.000494 -239.915985 -8.245605 -124.380829
3299 3425 126 4 179169 0.005817 -0.000575 0.000989 -221.620300 -15.408197 -124.593681
3299 3425 126 4 100987 0.005704 -0.001115 0.000734 -230.736710 6.864441 -119.106873
3299 3425 126 4 196023 0.005691 -0.001174 0.000771 -221.227478 10.127134 -123.081985
3299 3425 126 4 195937 0.005872 -0.000643 0.000615 -228.760941 -10.296640 -119.883728
3299 3425 126 4 138961 0.005696 -0.000859 0.000664 -225.391052 -0.650502 -123.035950
3299 3425 126 4 109355 0.006408 -0.000290 0.001286 -197.921097 -23.914215 -119.034767
3299 3425 126 4 110205 0.006315 -0.000362 0.001377 -205.149384 -24.246094 -122.208328
3299 3425 126 4 141893 0.006393 -0.000575 0.001060 -200.703552 -13.601255 -109.405907
3299 3425 126 4 109925 0.006123 -0.000644 0.000762 -217.971161 -10.733431 -118.367920
3299 3425 126 4 196107 0.005713 -0.000896 0.001023 -198.480408 1.523139 -121.376755
3299 3425 126 4 107154 0.005956 -0.000602 0.001251 -183.226898 -8.502378 -112.706650
3299 3425 126 4 180317 0.006017 -0.000849 0.001192 -205.760101 -14.473857 -129.804840
3299 3425 126 4 196592 0.005756 -0.000757 0.001284 -221.438446 -11.218333 -130.041595
3299 3425 126 4 103867 0.005608 -0.000664 0.000688 -231.674210 -10.097982 -130.027252
3299 3425 126 4 142637 0.006248 -0.000393 0.001311 -184.747437 -17.499401 -112.929253
3299 3425 126 4 110727 0.005702 -0.000787 0.001175 -196.128113 -3.569433 -121.447876
3299 3425 126 4 150624 0.005946 -0.000888 0.001268 -196.599030 -2.266604 -124.546974
3299 3425 126 4 138619 0.005829 -0.000701 0.001308 -183.543472 -9.217126 -111.009048
3299 3425 126 4 179742 0.005687 -0.000575 0.000692 -229.801453 -13.487574 -128.309570
3299 3425 126 4 135486 0.006060 -0.000659 0.000812 -219.968307 -11.163349 -117.237404
3299 3425 126 4 148172 0.005926 -0.000509 0.001115 -228.731750 -22.554262 -103.556213
3299 3425 126 4 108539 0.005688 -0.000346 0.001202 -207.539459 -19.804272 -94.721527
3299 3425 126 4 165763 0.005841 -0.000292 0.001154 -204.437927 -20.744209 -90.810226
3299 3425 126 4 114952 0.005827 -0.000638 0.001030 -206.065033 -9.461434 -93.175652
3299 3425 126 4 170386 0.005698 -0.000595 0.001029 -206.971268 -8.143485 -88.862373
3299 3425 126 4 143192 0.005879 -0.000580 0.001373 -205.107300 -12.558293 -90.646423
3299 3425 126 4 195412 0.005666 -0.000389 0.000870 -217.955627 -20.294563 -101.603210
3299 3425 126 4 196573 0.006348 -0.001014 0.001255 -194.824600 -0.311210 -113.855453
3299 3425 126 4 173095 0.006739 -0.001130 0.001000 -204.472107 1.125299 -105.315414
3299 3425 126 4 192637 0.006487 -0.001100 0.000766 -205.180923 4.876042 -99.602875
3299 3425 126 4 153198 0.006774 -0.001267 0.000768 -199.295624 8.788717 -87.284729
3299 3425 126 4 182221 0.006066 -0.001108 0.000963 -197.695679 6.783371 -109.863571
3299 3425 126 4 192479 0.006639 -0.001227 0.001210 -195.112701 3.831765 -107.307861
3299 3425 126 4 212023 0.006286 -0.001197 0.001338 -216.944183 27.730824 -78.617950
3299 3425 126 4 163643 0.006078 -0.001225 0.001302 -222.914185 12.743817 -84.528397
3299 3425 126 4 185708 0.006291 -0.001282 0.000867 -210.054886 14.359999 -81.507164
3299 3425 126 4 188464 0.006434 -0.001226 0.000975 -217.424316 9.975157 -82.276611
3299 3425 126 4 178162 0.006340 -0.001170 0.000712 -191.416290 10.255198 -80.023453
3299 3425 126 4 179106 0.006568 -0.000199 0.001310 -168.707230 -22.305668 -82.503899
3299 3425 126 4 153018 0.006453 -0.000060 0.001288 -176.931610 -28.116852 -90.314392
3299 3425 126 4 190165 0.006599 -0.000098 0.001360 -176.761520 -25.103327 -76.306389
3299 3425 126 4 133215 0.006370 -0.000282 0.001197 -201.565247 -26.106701 -95.591316
3299 3425 126 4 129381 0.007068 0.000897 0.000846 -184.263947 -50.281776 -84.408905
3299 3425 126 4 104013 0.006798 0.000143 0.000834 -192.302704 -30.749886 -86.925049
3299 3425 126 4 192162 0.006977 -0.000030 0.000884 -201.806580 -30.214581 -99.546860
3299 3425 126 4 110325 0.007285 0.001248 0.000706 -190.330185 -61.341766 -81.967468
3299 3425 126 4 126215 0.006936 0.001169 0.000966 -178.459686 -57.100414 -95.481537
3299 3425 126 4 172895 0.006922 0.000313 0.001132 -193.735474 -40.378391 -107.495270
3299 3425 126 4 100066 0.006831 0.000147 0.000956 -196.354675 -34.233818 -101.931061
3299 3425 126 4 112883 0.007152 0.000961 0.000608 -192.389679 -53.088463 -82.403671
3299 3425 126 4 118942 0.006866 0.001072 0.001010 -184.617432 -57.771904 -103.583549
3299 3425 126 4 177143 0.006929 0.000612 0.001042 -193.974030 -48.671871 -104.376877
3299 3425 126 4 196473 0.006916 0.000765 0.000854 -193.001816 -50.468182 -95.552299
3299 3425 126 4 141695 0.006611 -0.000161 0.000929 -198.833893 -25.057339 -101.565582
3299 3425 126 4 196961 0.007921 -0.000427 0.001258 -165.101608 -17.002092 -78.858627
3299 3425 126 4 138601 0.008025 -0.000381 0.001120 -164.395309 -17.168507 -76.577583
3299 3425 126 4 161840 0.007781 0.000793 0.001366 -160.978287 -42.909454 -82.692596
3299 3425 126 4 100166 0.007189 -0.000713 0.000817 -196.688263 -8.752924 -81.109703
3299 3425 126 4 136868 0.007609 0.000127 0.001199 -165.090973 -27.534786 -84.576416
3299 3425 126 4 149679 0.007183 0.000245 0.001260 -179.858902 -34.694920 -98.990219
3299 3425 126 4 150316 0.007095 -0.000316 0.001353 -175.737274 -19.950724 -98.138260
3299 3425 126 4 199156 0.007177 -0.000388 0.001131 -188.454041 -19.123631 -90.489319
3299 3425 126 4 131443 0.007481 -0.000141 0.001131 -173.723923 -22.725517 -80.377335
3299 3425 126 4 131785 0.007170 0.000040 0.001160 -184.013046 -29.670795 -96.928932
3299 3425 126 4 114791 0.007613 0.000629 0.001329 -172.594452 -42.764202 -92.274506
3299 3425 126 4 189675 0.007726 -0.000015 0.001105 -174.820435 -26.151745 -76.775055
3299 3425 126 4 195866 0.007751 0.000027 0.001363 -158.798126 -25.509151 -81.418320
3299 3425 126 4 183436 0.007708 -0.000453 0.001026 -183.487503 -17.236832 -81.650070
3299 3425 126 4 169052 0.007470 0.000370 0.001279 -173.141022 -36.096092 -90.000198
3299 3425 126 4 113873 0.006920 -0.000175 0.001265 -175.467331 -21.561716 -98.999390
3299 3425 126 4 148647 0.007287 -0.000994 0.001003 -192.746323 -1.173169 -73.666519
3299 3425 126 4 167386 0.007490 -0.000587 0.001046 -180.945862 -13.281612 -85.469727
3299 3425 126 4 173339 0.006939 -0.000817 0.001007 -196.877563 -4.245961 -76.422241
3299 3425 126 4 111423 0.006607 -0.000522 0.000934 -181.887863 -13.067327 -83.246307
3299 3425 126 4 179749 0.007291 -0.001125 0.001096 -185.404694 -0.061414 -85.699493
3299 3425 126 4 186621 0.007061 -0.000933 0.001162 -182.741104 -3.946525 -91.522446
3299 3425 126 4 172886 0.006836 -0.000638 0.001158 -176.992584 -9.291294 -89.836914
3299 3425 126 4 127893 0.007442 -0.000965 0.000968 -184.098602 -3.692819 -82.735382
3299 3425 126 4 144530 0.006719 0.000731 0.001033 -165.881256 -41.660851 -84.840149
3299 3425 126 4 168005 0.006791 0.000647 0.001366 -160.677277 -40.117332 -67.115051
3299 3425 126 4 145621 0.006726 0.000541 0.001187 -162.565826 -39.135612 -78.499023
3299 3425 126 4 123395 0.006745 0.000308 0.001234 -172.488098 -34.629284 -74.031746
3299 3425 126 4 181484 0.006976 0.000626 0.001389 -165.145203 -42.667450 -74.433685
3299 3425 126 4 138273 0.006023 0.000555 0.000974 -215.644836 -57.506176 -122.507874
3299 3425 126 4 136570 0.006329 0.000567 0.000949 -209.280212 -53.712257 -116.773468
3299 3425 126 4 154007 0.006005 0.000835 0.000942 -207.572113 -65.260162 -99.009247
3299 3425 126 4 159544 0.005670 0.000552 0.000856 -215.927750 -57.370766 -105.444443
3299 3425 126 4 119828 0.005811 0.000628 0.000852 -221.719193 -63.925034 -105.156746
3299 3425 126 4 135854 0.006054 0.000635 0.001184 -194.730270 -52.223797 -126.215378
3299 3425 126 4 138255 0.005963 0.000566 0.001237 -198.554901 -52.206192 -124.226105
3299 3425 126 4 125755 0.005937 0.000485 0.001308 -197.031815 -49.439842 -127.497696
3299 3425 126 4 160814 0.005718 0.000818 0.001217 -178.165176 -50.843536 -130.372559
3299 3425 126 4 153456 0.006006 0.000586 0.001356 -186.687103 -49.080315 -125.950851
3299 3425 126 4 187025 0.007896 0.000051 0.001378 -162.661743 -24.662704 -59.771095
3299 3425 126 4 199755 0.008230 -0.000021 0.001337 -155.574005 -24.394926 -70.558594
3274 3446 172 3 229378 0.006047 -0.001042 0.000816 -170.396439 12.547746 -113.230789
3274 3446 172 3 152201 0.007247 0.000595 0.001059 -191.819031 -42.337498 -69.622360
3274 3446 172 3 113142 0.007197 0.000944 0.001318 -166.284851 -48.490574 -95.191055
3274 3446 172 3 145454 0.007280 0.001234 0.001009 -147.212891 -46.256264 -63.996689
3274 3446 172 3 147714 0.007089 0.001076 0.001350 -157.270386 -51.419071 -72.797668
3274 3446 172 3 126085 0.007153 0.000957 0.001147 -140.710236 -43.874943 -86.737137
3274 3446 172 3 201341 0.006583 0.001367 0.001152 -152.004456 -48.589153 -84.805267
3274 3446 172 3 149042 0.006497 0.000756 0.000828 -150.110474 -39.254154 -102.503448
3274 3446 172 3 120595 0.005611 0.000858 0.001052 -191.814117 -68.565956 -139.596588
3274 3446 172 3 147775 0.006533 0.000498 0.000694 -177.723206 -44.505066 -80.610504
3274 3446 172 3 187244 0.006106 0.001131 0.000388 -207.947845 -78.313950 -117.206367
3274 3446 172 3 141839 0.006549 0.000337 0.000417 -217.393616 -41.338379 -92.621925
3274 3446 172 3 144240 0.006496 -0.000465 0.000961 -212.563843 -13.664886 -80.212105
3274 3446 172 3 254437 0.006398 -0.000897 0.001195 -156.606842 6.658926 -76.451889
3274 3446 172 3 206934 0.007046 -0.000349 0.001232 -154.625977 -5.850494 -109.428848
3274 3446 172 3 173155 0.007251 -0.001330 0.000621 -190.265610 5.867934 -97.742714
3274 3446 172 3 131968 0.005985 -0.000871 0.001081 -190.194397 0.450587 -80.845139
3274 3446 172 3 143800 0.007068 -0.000815 0.001051 -160.955750 -4.238752 -73.243561
3274 3446 172 3 123146 0.005616 -0.000313 0.001038 -188.172806 -13.900685 -130.218964
3274 3446 172 3 177525 0.006477 -0.000917 0.000524 -222.622070 0.793719 -87.009003
3274 3446 172 3 180711 0.006196 -0.000776 0.000899 -221.242096 -2.786921 -85.663620
3274 3446 172 3 160107 0.006043 -0.001322 0.000605 -225.173660 17.323971 -91.123520
3274 3446 172 3 119058 0.006051 -0.001219 0.000630 -219.759476 11.482586 -104.377403
3274 3446 172 3 188208 0.006867 -0.001292 0.001385 -158.021698 4.227471 -67.227554
3274 3446 172 3 183691 0.006704 -0.001295 0.001373 -167.168777 1.946225 -60.861305
3274 3446 172 3 123094 0.005649 0.000921 0.000925 -196.166504 -65.242722 -107.779755
3274 3446 172 3 174590 0.006981 0.000328 0.000648 -206.539200 -40.074295 -92.156105
3274 3446 172 3 108850 0.006423 -0.001217 0.001114 -182.597565 5.379683 -83.151749
3274 3446 172 3 172671 0.005897 -0.000334 0.001384 -196.702332 -30.336958 -133.505905
3274 3446 172 3 196313 0.005810 -0.000275 0.001393 -189.592514 -24.575558 -110.936859
3274 3446 172 3 191781 0.006007 -0.001248 0.001282 -206.696548 6.998189 -123.529602
3274 3446 172 3 181914 0.006754 -0.001388 0.001375 -174.830902 8.723061 -100.344803
3274 3446 172 3 100438 0.006400 0.000945 0.000959 -197.355133 -61.231766 -112.813850
3274 3446 172 3 175314 0.005998 0.000178 0.001284 -222.101532 -47.574860 -99.086212
3274 3446 172 3 155498 0.006188 0.000118 0.001328 -194.921844 -45.570637 -128.734085
3274 3446 172 3 125376 0.007754 -0.000366 0.001263 -151.568481 -14.837381 -61.682045
3274 3446 172 3 124915 0.007612 -0.000724 0.001338 -158.720001 -8.875754 -76.164124
3274 3446 172 3 127342 0.006030 0.000913 0.000985 -203.473999 -65.305626 -123.519363
3274 3446 172 3 148934 0.005777 0.000155 0.000794 -223.076660 -42.481850 -126.470657
3274 3446 172 3 150968 0.005725 0.000113 0.000577 -230.637543 -41.287346 -123.721817
3274 3446 172 3 154808 0.005658 -0.000132 0.000913 -212.851776 -27.590967 -129.148712
3274 3446 172 3 138878 0.005943 -0.000354 0.000417 -233.731171 -20.787899 -111.392914
3274 3446 172 3 117432 0.006037 0.000170 0.001126 -211.308563 -42.326611 -119.254410
3274 3446 172 3 114231 0.006075 0.000066 0.000977 -210.185394 -36.269188 -125.947289
3274 3446 172 3 171517 0.005672 0.000148 0.000730 -231.521423 -47.331436 -110.938942
3274 3446 172 3 160906 0.005961 -0.000222 0.000598 -226.628601 -26.138744 -118.067947
3274 3446 172 3 196132 0.005722 0.000030 0.000620 -230.177399 -37.908127 -124.498749
3274 3446 172 3 188281 0.005805 0.000022 0.001083 -211.006104 -35.784454 -126.268875
3274 3446 172 3 116704 0.006069 -0.000148 0.000680 -212.722382 -25.089630 -108.988922
3274 3446 172 3 185876 0.005657 0.000212 0.001090 -218.889160 -46.936050 -129.897400
3274 3446 172 3 114267 0.005817 -0.000107 0.000755 -225.510559 -32.551163 -123.710373
3274 3446 172 3 107167 0.006582 -0.000451 0.000747 -214.500854 -18.279306 -107.937729
3274 3446 172 3 100908 0.006434 -0.000183 0.000556 -213.956573 -23.490749 -96.298012
3274 3446 172 3 136265 0.006118 -0.000553 0.000618 -217.376083 -11.936428 -111.811462
3274 3446 172 3 109119 0.006226 -0.000591 0.001064 -209.136887 -14.264816 -118.226616
3274 3446 172 3 119469 0.005728 -0.000724 0.000494 -239.915985 -8.245605 -124.380829
3274 3446 172 3 179169 0.005817 -0.000575 0.000989 -221.620300 -15.408197 -124.593681
3274 3446 172 3 100987 0.005704 -0.001115 0.000734 -230.736710 6.864441 -119.106873
3274 3446 172 3 196023 0.005691 -0.001174 0.000771 -221.227478 10.127134 -123.081985
3274 3446 172 3 195937 0.005872 -0.000643 0.000615 -228.760941 -10.296640 -119.883728
3274 3446 172 3 138961 0.005696 -0.000859 0.000664 -225.391052 -0.650502 -123.035950
3274 3446 172 3 109355 0.006408 -0.000290 0.001286 -197.921097 -23.914215 -119.034767
3274 3446 172 3 110205 0.006315 -0.000362 0.001377 -205.149384 -24.246094 -122.208328
3274 3446 172 3 141893 0.006393 -0.000575 0.001060 -200.703552 -13.601255 -109.405907
3274 3446 172 3 109925 0.006123 -0.000644 0.000762 -217.971161 -10.733431 -118.367920
3274 3446 172 3 196107 0.005713 -0.000896 0.001023 -198.480408 1.523139 -121.376755
3274 3446 172 3 107154 0.005956 -0.000602 0.001251 -183.226898 -8.502378 -112.706650
3274 3446 172 3 180317 0.006017 -0.000849 0.001192 -205.760101 -14.473857 -129.804840
3274 3446 172 3 196592 0.005756 -0.000757 0.001284 -221.438446 -11.218333 -130.041595
3274 3446 172 3 103867 0.005608 -0.000664 0.000688 -231.674210 -10.097982 -130.027252
3274 3446 172 3 142637 0.006248 -0.000393 0.001311 -184.747437 -17.499401 -112.929253
3274 3446 172 3 110727 0.005702 -0.000787 0.001175 -196.128113 -3.569433 -121.447876
3274 3446 172 3 150624 0.005946 -0.000888 0.001268 -196.599030 -2.266604 -124.546974
3274 3446 172 3 138619 0.005829 -0.000701 0.001308 -183.543472 -9.217126 -111.009048
3274 3446 172 3 179742 0.005687 -0.000575 0.000692 -229.801453 -13.487574 -128.309570
3274 3446 172 3 135486 0.006060 -0.000659 0.000812 -219.968307 -11.163349 -117.237404
3274 3446 172 3 148172 0.005926 -0.000509 0.001115 -228.731750 -22.554262 -103.556213
3274 3446 172 3 108539 0.005688 -0.000346 0.001202 -207.539459 -19.804272 -94.721527
3274 3446 172 3 165763 0.005841 -0.000292 0.001154 -204.437927 -20.744209 -90.810226
3274 3446 172 3 114952 0.005827 -0.000638 0.001030 -206.065033 -9.461434 -93.175652
3274 3446 172 3 170386 0.005698 -0.000595 0.001029 -206.971268 -8.143485 -88.862373
3274 3446 172 3 143192 0.005879 -0.000580 0.001373 -205.107300 -12.558293 -90.646423
3274 3446 172 3 195412 0.005666 -0.000389 0.000870 -217.955627 -20.294563 -101.603210
3274 3446 172 3 196573 0.006348 -0.001014 0.001255 -194.824600 -0.311210 -113.855453
3274 3446 172 3 173095 0.006739 -0.001130 0.001000 -204.472107 1.125299 -105.315414
3274 3446 172 3 192637 0.006487 -0.001100 0.000766 -205.180923 4.876042 -99.602875
3274 3446 172 3 153198 0.006774 -0.001267 0.000768 -199.295624 8.788717 -87.284729
3274 3446 172 3 182221 0.006066 -0.001108 0.000963 -197.695679 6.783371 -109.863571
3274 3446 172 3 192479 0.006639 -0.001227 0.001210 -195.112701 3.831765 -107.307861
3274 3446 172 3 212023 0.006286 -0.001197 0.001338 -216.944183 27.730824 -78.617950
3274 3446 172 3 163643 0.006078 -0.001225 0.001302 -222.914185 12.743817 -84.528397
3274 3446 172 3 185708 0.006291 -0.001282 0.000867 -210.054886 14.359999 -81.507164
3274 3446 172 3 188464 0.006434 -0.001226 0.000975 -217.424316 9.975157 -82.276611
3274 3446 172 3 178162 0.006340 -0.001170 0.000712 -191.416290 10.255198 -80.023453
3274 3446 172 3 179106 0.006568 -0.000199 0.001310 -168.707230 -22.305668 -82.503899
3274 3446 172 3 153018 0.006453 -0.000060 0.001288 -176.931610 -28.116852 -90.314392
3274 3446 172 3 190165 0.006599 -0.000098 0.001360 -176.761520 -25.103327 -76.306389
3274 3446 172 3 133215 0.006370 -0.000282 0.001197 -201.565247 -26.106701 -95.591316
3274 3446 172 3 129381 0.007068 0.000897 0.000846 -184.263947 -50.281776 -84.408905
3274 3446 172 3 104013 0.006798 0.000143 0.000834 -192.302704 -30.749886 -86.925049
3274 3446 172 3 192162 0.006977 -0.000030 0.000884 -201.806580 -30.214581 -99.546860
3274 3446 172 3 110325 0.007285 0.001248 0.000706 -190.330185 -61.341766 -81.967468
3274 3446 172 3 126215 0.006936 0.001169 0.000966 -178.459686 -57.100414 -95.481537
3274 3446 172 3 172895 0.006922 0.000313 0.001132 -193.735474 -40.378391 -107.495270
3274 3446 172 3 100066 0.006831 0.000147 0.000956 -196.354675 -34.233818 -101.931061
3274 3446 172 3 112883 0.007152 0.000961 0.000608 -192.389679 -53.088463 -82.403671
3274 3446 172 3 118942 0.006866 0.001072 0.001010 -184.617432 -57.771904 -103.583549
3274 3446 172 3 177143 0.006929 0.000612 0.001042 -193.974030 -48.671871 -104.376877
3274 3446 172 3 196473 0.006916 0.000765 0.000854 -193.001816 -50.468182 -95.552299
3274 3446 172 3 141695 0.006611 -0.000161 0.000929 -198.833893 -25.057339 -101.565582
3274 3446 172 3 196961 0.007921 -0.000427 0.001258 -165.101608 -17.002092 -78.858627
3274 3446 172 3 138601 0.008025 -0.000381 0.001120 -164.395309 -17.168507 -76.577583
3274 3446 172 3 161840 0.007781 0.000793 0.001366 -160.978287 -42.909454 -82.692596
3274 3446 172 3 100166 0.007189 -0.000713 0.000817 -196.688263 -8.752924 -81.109703
3274 3446 172 3 136868 0.007609 0.000127 0.001199 -165.090973 -27.534786 -84.576416
3274 3446 172 3 149679 0.007183 0.000245 0.001260 -179.858902 -34.694920 -98.990219
3274 3446 172 3 150316 0.007095 -0.000316 0.001353 -175.737274 -19.950724 -98.138260
3274 3446 172 3 199156 0.007177 -0.000388 0.001131 -188.454041 -19.123631 -90.489319
3274 3446 172 3 131443 0.007481 -0.000141 0.001131 -173.723923 -22.725517 -80.377335
3274 3446 172 3 131785 0.007170 0.000040 0.001160 -184.013046 -29.670795 -96.928932
3274 3446 172 3 114791 0.007613 0.000629 0.001329 -172.594452 -42.764202 -92.274506
3274 3446 172 3 189675 0.007726 -0.000015 0.001105 -174.820435 -26.151745 -76.775055
3274 3446 172 3 195866 0.007751 0.000027 0.001363 -158.798126 -25.509151 -81.418320
